"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Pull Up (Weighted)",,"",2,"normal",35,4,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Pull Up (Weighted)",,"",3,"normal",,7,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",140,10,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",140,12,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",140,7,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Single Arm Lat Pulldown",,"",0,"normal",70,10,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Single Arm Lat Pulldown",,"",1,"normal",70,10,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",52.5,10,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",52.5,12,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",42.5,9,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",42.5,10,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Bicep Curl (Dumbbell)",,"",0,"normal",35,10,,,
"Afternoon workout 💪","10 Dec 2024, 14:08","10 Dec 2024, 15:04","","Bicep Curl (Dumbbell)",,"",1,"normal",35,7,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Incline Bench Press (Dumbbell)",,"",0,"normal",85,10,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Incline Bench Press (Dumbbell)",,"",1,"normal",85,8,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Incline Bench Press (Dumbbell)",,"",2,"normal",85,6,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Chest Fly (Machine)",,"",0,"normal",160,9,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Chest Fly (Machine)",,"",1,"normal",160,9,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Chest Fly (Machine)",,"",2,"normal",160,9,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Triceps Extension (Cable)",,"",0,"normal",72.5,9,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Triceps Extension (Cable)",,"",1,"normal",72.5,12,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Triceps Extension (Cable)",,"",2,"normal",72.5,8,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Triceps Dip",,"",0,"normal",,16,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Triceps Dip",,"",1,"normal",,17,,,
"Morning workout ☀️","9 Dec 2024, 10:36","9 Dec 2024, 11:23","","Triceps Dip",,"",2,"normal",,14,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Squat (Smith Machine)",,"",0,"normal",205,12,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Squat (Smith Machine)",,"",1,"normal",205,12,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Seated Leg Curl (Machine)",,"",0,"normal",60,15,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Seated Leg Curl (Machine)",,"",1,"normal",60,13,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Seated Leg Curl (Machine)",,"",2,"normal",60,12,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Single Leg Extensions",,"",0,"normal",50,10,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Single Leg Extensions",,"",1,"normal",50,10,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Single Leg Extensions",,"",2,"normal",50,10,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Hip Adduction (Machine)",,"",0,"normal",80,10,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Hip Adduction (Machine)",,"",1,"normal",50,20,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Hip Adduction (Machine)",,"",2,"normal",50,10,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Cable Crunch",0,"",0,"normal",82.5,12,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Cable Crunch",0,"",1,"normal",82.5,15,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Pull Up",0,"",0,"normal",,8,,,
"Afternoon workout 💪","8 Dec 2024, 13:07","8 Dec 2024, 14:00","","Pull Up",0,"",1,"normal",,12,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Overhead Press (Smith Machine)",,"",0,"normal",160,10,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Overhead Press (Smith Machine)",,"",1,"normal",160,10,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Overhead Press (Smith Machine)",,"",2,"normal",160,8,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",160,14,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",160,12,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",32.5,9,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",32.5,9,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",32.5,7,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Lateral Raise (Dumbbell)",,"",0,"normal",30,12,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Lateral Raise (Dumbbell)",,"",1,"normal",30,12,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Lateral Raise (Dumbbell)",,"",2,"dropset",30,10,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Lateral Raise (Dumbbell)",,"",3,"normal",15,10,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Bicep Curl (Dumbbell)",,"",0,"normal",35,9,,,
"Afternoon workout 💪","7 Dec 2024, 12:09","7 Dec 2024, 13:11","","Bicep Curl (Dumbbell)",,"",1,"normal",35,6,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Deadlift (Barbell)",,"",0,"normal",545,1,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",52.5,15,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",52.5,15,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",52.5,17,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Lat Pulldown (Cable)",,"",0,"normal",160,10,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Lat Pulldown (Cable)",,"",1,"normal",160,9,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Lat Pulldown (Cable)",,"",2,"normal",160,8,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Pull Up",,"",0,"normal",,8,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Pull Up",,"",1,"normal",,10,,,
"Afternoon workout 💪","6 Dec 2024, 12:13","6 Dec 2024, 13:05","","Pull Up",,"",2,"normal",,8,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Bench Press (Barbell)",,"",0,"normal",245,1,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Bench Press (Barbell)",,"",1,"normal",225,3,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Bench Press (Barbell)",,"",2,"normal",225,3,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Incline Bench Press (Dumbbell)",,"",0,"normal",90,4,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Incline Bench Press (Dumbbell)",,"",1,"normal",75,9,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Incline Bench Press (Dumbbell)",,"",2,"normal",75,12,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Triceps Dip",,"",0,"normal",,24,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Triceps Dip",,"",1,"normal",,18,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Chest Fly (Machine)",,"",0,"normal",160,8,,,
"Morning workout ☀️","4 Dec 2024, 12:06","4 Dec 2024, 12:54","","Chest Fly (Machine)",,"",1,"normal",160,7,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Romanian Deadlift (Barbell)",,"",0,"normal",295,8,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Romanian Deadlift (Barbell)",,"",1,"normal",295,10,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Single Leg Extensions",,"",0,"normal",50,10,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Single Leg Extensions",,"",1,"normal",50,8,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Single Leg Extensions",,"",2,"normal",50,10,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Back Extension (Weighted Hyperextension)",,"",0,"normal",100,12,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Back Extension (Weighted Hyperextension)",,"",1,"normal",100,12,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Back Extension (Weighted Hyperextension)",,"",2,"normal",100,12,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Standing Leg Curls",,"",0,"normal",35,10,,,
"Morning workout ☀️","3 Dec 2024, 10:21","3 Dec 2024, 11:40","","Standing Leg Curls",,"",1,"normal",35,10,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Deadlift (Barbell)",,"",0,"normal",455,5,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Pull Up",,"",0,"normal",,8,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Pull Up",,"",1,"normal",,8,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Pull Up",,"",2,"normal",,8,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Lat Pulldown (Cable)",,"",0,"normal",160,8,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Lat Pulldown (Cable)",,"",1,"normal",160,7,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",140,12,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",140,9,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",50,12,,,
"Morning workout ☀️","2 Dec 2024, 08:04","2 Dec 2024, 08:45","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",50,11,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Shoulder Press (Dumbbell)",,"",0,"normal",75,8,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Shoulder Press (Dumbbell)",,"",1,"normal",75,5,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",160,9,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",160,9,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",160,8,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Triceps Extension (Cable)",,"",0,"normal",72.5,11,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Triceps Extension (Cable)",,"",1,"normal",72.5,12,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",25,12,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",25,12,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Bicep Curl (Dumbbell)",,"",0,"normal",35,8,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Bicep Curl (Dumbbell)",,"",1,"normal",35,8,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Incline Lateral Raise Db",,"",0,"normal",15,10,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Incline Lateral Raise Db",,"",1,"normal",15,12,,,
"Afternoon workout 💪","1 Dec 2024, 18:02","1 Dec 2024, 18:54","","Incline Lateral Raise Db",,"",2,"normal",15,12,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Incline Bench Press (Dumbbell)",,"",0,"normal",90,6,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Incline Bench Press (Dumbbell)",,"",1,"normal",90,6,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Incline Bench Press (Dumbbell)",,"",2,"normal",70,10,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Seated Chest Flys (Cable)",,"",0,"normal",60,9,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Seated Chest Flys (Cable)",,"",1,"normal",60,10,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Seated Chest Flys (Cable)",,"",2,"normal",60,8,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Lateral Raise (Dumbbell)",,"",0,"normal",30,12,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Lateral Raise (Dumbbell)",,"",1,"normal",30,12,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Lateral Raise (Dumbbell)",,"",2,"dropset",30,12,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Lateral Raise (Dumbbell)",,"",3,"normal",15,15,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Triceps Extension (Cable)",,"",0,"normal",71.5,9,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Triceps Extension (Cable)",,"",1,"normal",71.5,8,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Triceps Extension (Cable)",,"",2,"normal",71.5,8,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",27.5,10,,,
"Afternoon workout 💪","29 Nov 2024, 12:28","29 Nov 2024, 13:36","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",27.5,11,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Hack Squat (Machine)",,"",0,"normal",135,10,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Hack Squat (Machine)",,"",1,"normal",135,8,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Hack Squat (Machine)",,"",2,"normal",135,6,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Romanian Deadlift (Barbell)",,"",0,"normal",275,12,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Romanian Deadlift (Barbell)",,"",1,"normal",275,10,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Single Leg Extensions",,"",0,"normal",50,15,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Single Leg Extensions",,"",1,"normal",50,12,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Single Leg Extensions",,"",2,"normal",50,12,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Seated Leg Curl (Machine)",,"",0,"normal",100,10,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Seated Leg Curl (Machine)",,"",1,"normal",100,12,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Seated Leg Curl (Machine)",,"",2,"normal",100,9,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Standing Calf Raise (Machine)",,"",0,"normal",135,10,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Standing Calf Raise (Machine)",,"",1,"normal",135,8,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Standing Calf Raise (Machine)",,"",2,"normal",135,12,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Cable Crunch",,"",0,"normal",90,12,,,
"Afternoon workout 💪","28 Nov 2024, 11:59","28 Nov 2024, 13:28","","Cable Crunch",,"",1,"normal",90,15,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Incline Bench Press (Dumbbell)",,"",0,"normal",80,8,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Incline Bench Press (Dumbbell)",,"",1,"normal",80,8,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Incline Bench Press (Dumbbell)",,"",2,"normal",80,6,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Cable Fly Crossovers",,"",0,"normal",80,12,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Cable Fly Crossovers",,"",1,"normal",80,11,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Triceps Extension (Cable)",,"Overhead",0,"normal",80,15,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Triceps Extension (Cable)",,"Overhead",1,"normal",80,15,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",40,12,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",40,15,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Leg Raise Parallel Bars",,"",0,"normal",,20,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Leg Raise Parallel Bars",,"",1,"normal",,20,,,
"Morning workout ☀️","27 Nov 2024, 10:15","27 Nov 2024, 11:10","","Leg Raise Parallel Bars",,"",2,"normal",,15,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Lat Pulldown (Cable)",,"",0,"normal",187,8,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Lat Pulldown (Cable)",,"",1,"normal",187,6,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Lat Pulldown (Cable)",,"",2,"normal",143,12,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","T Bar Row",,"",0,"normal",135,8,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","T Bar Row",,"",1,"normal",135,6,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",55,12,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",55,12,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Single Arm Lat Pulldown",,"",0,"normal",65,12,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Single Arm Lat Pulldown",,"",1,"normal",65,14,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Back Extension (Weighted Hyperextension)",,"",0,"normal",90,15,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Back Extension (Weighted Hyperextension)",,"",1,"normal",90,15,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Back Extension (Weighted Hyperextension)",,"",2,"normal",90,15,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Seated Incline Curl (Dumbbell)",,"",0,"normal",25,10,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Seated Incline Curl (Dumbbell)",,"",1,"normal",25,9,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Seated Hammer Curls",,"",0,"normal",25,10,,,
"Morning workout ☀️","26 Nov 2024, 11:55","26 Nov 2024, 12:56","","Seated Hammer Curls",,"",1,"normal",25,10,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Shoulder Press (Dumbbell)",,"",0,"normal",85,4,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Shoulder Press (Dumbbell)",,"",1,"normal",70,12,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Shoulder Press (Dumbbell)",,"",2,"normal",70,10,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Bicep Curl (Dumbbell)",,"",0,"normal",30,15,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Bicep Curl (Dumbbell)",,"",1,"normal",30,12,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Bicep Curl (Dumbbell)",,"",2,"normal",30,12,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Triceps Extension (Cable)",,"Overhead",0,"normal",71.5,12,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Triceps Extension (Cable)",,"Overhead",1,"normal",71.5,13,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Triceps Extension (Cable)",,"Overhead",2,"normal",71.5,9,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Incline Lateral Raise Db",,"",0,"normal",17.5,12,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Incline Lateral Raise Db",,"",1,"normal",17.5,13,,,
"Morning workout ☀️","25 Nov 2024, 11:20","25 Nov 2024, 12:48","","Incline Lateral Raise Db",,"",2,"normal",17.5,15,,,
